Q12522	P53877
Q12522	Q12024
Q03654	P40968
Q03654	P38241
Q03654	P49955
Q03654	P53131
Q03654	P28004
Q03654	Q04693
Q03654	Q06217
Q03654	P36048
Q03654	P25337
Q03654	P52868
Q01159	P39960
Q01159	Q03690
Q01159	P89105
Q01159	P32497
Q01159	P15646
Q01159	P32473
Q01159	P53131
Q01159	P38249
Q01159	P32558
Q01159	P09435
Q01159	P22202
Q01159	P06786
Q01159	P21576
Q01159	P38828
Q01159	P39730
Q01159	Q08236
Q06632	P16861
Q12102	P38735
P22137	P40495
P32657	Q08773
P32657	P22276
P32657	P21576
P38930	P32497
P38930	P06103
P38930	P38249
P38930	Q12464
P38930	P22202
P38930	Q04067
P20486	P38360
P20486	P36167
P20486	Q02606
Q12309	Q04693
Q12309	P36048
Q08685	P38968
Q08685	P09435
P33313	P48362
P53622	P53600
P07255	P00424
P07255	P00427
P14832	P22082
P53859	Q02821
P53859	P40579
P38285	P38788
P38285	P32527
P49956	P38877
P49956	P24482
P49956	Q07878
Q03957	P32590
P89105	P19454
P89105	P43639
P89105	P38930
P89105	P47170
P89105	P40495
Q02554	Q12309
Q02554	P49955
Q02554	Q12417
Q02554	P19736
Q02554	P43321
Q02554	P34160
P08678	P60010
P32582	P0CS90
P53550	Q02773
P38859	Q04377
P38859	P38829
P36037	P22138
P36037	P10964
P36037	P04051
P36037	P34223
P53068	P60010
P39715	P00330
P39715	P33892
P39715	P15108
P39715	P40069
P39715	P07702
P39715	P32337
Q04217	P50947
Q04217	P40505
Q04217	Q03010
P34216	P33338
P34216	Q05518
P00924	P0CS90
P38333	P33322
P38333	Q06287
P38333	P32899
P38333	P53941
P38333	P40055
P38333	P47083
P38333	P15646
P38333	Q08096
P38333	P10659
P38333	P33750
P38333	P35194
P38333	Q02354
P38333	Q04305
Q04660	P06103
P54839	P60010
P54839	P40495
P54839	P36070
P54839	P10659
P54839	P53923
Q03103	Q04651
Q03103	P39727
Q03103	P38631
Q03103	Q04491
Q05359	P40961
P39704	P08566
P39704	P38631
P39704	Q03532
P39704	P40069
P39704	Q08962
P39704	P35178
P39704	Q03862
Q08649	P00330
P38261	P54787
Q12099	P41832
P45976	Q05942
P45976	Q03713
P20081	Q04673
P20081	P32776
P38310	P00330
P38310	P38631
P38310	P39993
P38310	P40069
P38310	P40016
P28007	P33399
P28007	P09440
P28007	P12687
P28007	P37838
P28007	P21951
P28007	P39936
P28007	P35194
P28007	Q04373
P28007	P34241
P28007	Q12754
P09032	P06169
P15442	P32357
P15442	P49704
P15442	P20053
P15442	P19735
P15442	P36048
P15442	Q12420
P15442	Q06078
P14741	P39078
P14741	P22137
P14741	P32190
P38817	P22137
P38817	P33892
P38817	P40495
P38682	P53622
P38682	P32074
P38682	P41811
P30777	P54837
P53290	P38285
P53290	Q03018
P53290	Q12464
P53290	P32558
P53290	P25616
P53290	P42937
P06774	Q02516
Q12341	P32497
Q12341	P06103
Q12341	P38249
P20448	P33322
P20448	Q12102
P20448	P45976
P20448	P32598
P20448	Q03532
P20448	Q08208
P20448	Q12499
P20448	P29468
P20448	P42841
P20448	Q01329
P20448	P42073
P20448	P25298
P20448	Q12460
P20448	P25567
P20448	P39927
P20448	Q06224
P00815	P06169
P00815	P10659
P00815	P09734
Q99383	P32493
Q99383	P22136
Q99383	P07284
Q99383	P50273
Q99383	Q07381
Q08273	Q99181
P38348	Q12341
P38348	P39984
P38348	Q12373
P38348	P32496
P38348	P40016
P38348	Q12377
P38348	Q08723
P38348	Q01939
P38348	Q12161
P02294	P24482
P02294	Q04603
P02294	Q08773
P02294	P32333
P02294	P32832
P02294	P22138
P02294	P04051
P02294	P32597
P02294	P04786
P02294	P21576
P02294	Q04373
P38265	Q02732
P38265	Q06675
P38265	P47167
P38265	Q12493
P38265	Q12748
P00817	P28239
P00817	P53131
P40541	P40069
P53843	P09032
P53843	P12754
P53843	P32501
P53843	P32502
P53843	P14741
P53843	P32264
P53843	Q08285
P53843	P53256
P53843	P09064
P53843	P42826
P53843	Q04632
P38144	P53125
P38144	P32832
P38144	P07703
P38144	Q06488
P38144	Q02206
P38144	P25632
P38144	P21576
P38144	Q07979
Q08773	P00330
P38217	Q03690
P38217	P38737
P38217	P33892
P38217	P40069
P20967	Q08963
P19262	Q03690
P19262	P40069
P19262	P10659
P22209	P38011
P22209	P38788
P22209	P32527
P40024	P41807
P40024	P39730
P40055	Q12220
P40055	P53914
P40055	P47083
P40055	Q06106
P40055	Q02931
P40055	P15646
P40055	Q12460
P40055	P35194
P40055	Q05946
P40055	Q06078
P40055	Q04305
P40078	Q04660
P53914	P38737
P53914	P33892
P53914	P34244
P53914	P32608
P53914	P32074
P53914	P48234
P53145	P09440
P25586	P38011
P25586	Q06631
P25586	Q06287
P25586	P32899
P25586	P40055
P25586	P53914
P25586	P40079
P25586	Q02931
P25586	P15646
P25586	Q12460
P25586	P33750
P25586	P35194
P25586	Q12055
P25586	Q02354
P25586	P48234
P25586	P36144
P25586	Q04305
P15180	P25694
P15180	Q12004
Q12446	P22137
Q12446	P39013
Q12446	P33338
P40970	P29311
P40970	P34730
P40970	P30822
P40970	P38737
P40970	P38631
P40970	P39993
P40970	P14742
P40970	P38217
P40970	P40069
P40970	P40495
P40970	P23641
P40970	P10659
P40970	P19358
P40970	P38708
P07264	P00330
P47017	P15180
P40089	P20053
P40089	P19735
P40089	P36048
P53905	P07260
P53905	Q06819
P53905	P20053
P53905	P19735
P53905	Q12368
P41318	P00925
P41318	P00560
Q07508	P07260
Q07508	P49955
Q07508	P39682
Q07508	Q04693
Q07508	Q06217
Q07508	P43321
Q07508	P36048
Q07508	P39935
P07702	P50113
P38112	Q03690
P38112	P08678
P38112	Q04660
P38112	P33892
P38112	Q08208
P38112	P37838
P38112	P40693
P38112	P11075
P38112	P35207
P38112	Q04373
P38112	Q03824
P38158	P53341
P10507	Q08162
P10507	P38144
P10507	P38792
P10507	Q12267
Q12158	P40090
P29469	Q12680
P29469	Q12341
P53091	Q04062
P53091	P17255
P18409	Q12464
P18409	P40364
Q12124	Q99278
Q12124	P38782
Q12124	P38249
Q12124	P40094
Q12124	P32570
Q12124	P25648
Q12124	P38931
Q12124	Q02821
Q12124	P32590
Q12124	P39073
Q12124	P19880
Q08278	Q02336
Q08278	P00330
Q08278	P00925
Q08278	P34756
Q08278	P14540
Q08278	Q99278
Q08278	P00560
Q08278	P34162
Q08278	P25648
Q08278	P38931
Q08278	Q02821
Q08278	P53040
Q08278	P40508
P32333	P00330
P32333	P33892
P32333	P06169
P32333	P21576
P32333	P16521
P32902	P15108
P32902	P12686
P32902	P38175
P32902	Q02950
P32902	P21771
P32902	P38120
P32902	P53733
P32902	Q01163
P32902	P40496
P32902	P47141
P32902	P53305
P32902	P47150
P32902	Q03799
P32902	Q03246
P32902	P42847
P32902	Q08647
P36520	P53622
P36520	P29295
P36520	P25626
P36520	Q06630
P36520	P12687
P36520	P36528
P36520	Q12487
P36520	P36525
P36520	P36526
P36520	P36516
P36520	Q06678
P36520	P36531
P36520	P36533
P36520	P36517
P36520	P19956
P36520	P32904
P36520	P36519
P36520	P25270
P36520	P43621
P36520	P41810
P36520	P41811
P36520	P35194
P36520	Q04599
P36520	P40010
P38064	P39960
P38064	P25558
P38064	P08678
P38064	P47170
P38064	P12687
P38064	P22354
P38064	Q12487
P38064	P36527
P38064	P36516
P38064	Q06678
P38064	P36517
P38064	P36519
P38064	P22353
P38064	P30619
P38064	P22082
P38064	P32591
P38064	Q06321
P38064	P35194
P38064	Q06090
P53875	Q06630
P53875	P32387
P53875	P12687
P53875	P36516
P53875	Q06678
P53875	P36517
P53875	P36519
P53875	Q04599
P53875	P51998
P31334	P25558
P31334	P25642
P31334	P32387
P31334	P32388
P31334	P12687
P31334	Q02204
P31334	P22354
P31334	P23369
P31334	P36527
P31334	Q06678
P31334	P36531
P31334	P36533
P31334	P36517
P31334	P19956
P31334	P36519
P31334	P22353
P31334	P53131
P31334	P51862
P31334	P32259
P31334	P38129
P31334	Q06321
P31334	P35194
P31334	P25623
P31334	Q04598
P31334	Q04599
P31334	P40010
P31334	O14464
P33759	P39960
P33759	Q04217
P33759	P38783
P33759	P10662
P33759	O75012
P33759	P12686
P33759	P28778
P33759	P38175
P33759	Q02950
P33759	P21771
P33759	P38120
P33759	P27929
P33759	P53037
P33759	Q03201
P33759	Q01163
P33759	Q03976
P33759	P40496
P33759	P47141
P33759	P53305
P33759	P47150
P33759	P39935
P33759	P53632
P33759	P53874
P33759	P35194
P33759	P28817
P33759	P53254
P33759	P48237
P33759	P38883
P33759	P42847
P33759	Q08622
P33759	Q08647
P33759	Q02608
P25847	P53973
P25847	P15108
P25847	Q06623
P25847	P54885
P25847	P43609
P25847	P38219
Q03834	Q04377
Q03834	P38111
Q03834	P40562
Q03834	P25336
Q03834	P31244
Q03834	P06778
Q03834	P26754
Q03834	P26755
Q03834	P32445
Q03834	P43609
Q03834	Q12464
Q03834	P13099
Q03834	P21576
Q03834	Q07657
Q99189	P40344
Q99189	P22579
P47047	P33892
P32605	Q00916
P38236	P36126
P08964	P60010
P08964	P19524
P08964	P32492
P19524	P89105
P19524	P33892
P19524	P46970
P19524	Q12277
P19524	P53256
P19524	Q12149
P19524	P10659
P19524	P46948
P32492	P00330
P32492	P33892
P32492	P15108
P32492	P40069
P32492	P32497
P32492	Q03862
P32492	P16521
Q00539	Q01560
Q00539	Q07350
Q00539	Q06217
Q00539	P43321
Q00539	P36048
Q00539	P39936
Q00539	P16521
P25293	P40495
P25293	P0CS90
P12945	P38011
P52920	P40468
P38205	P09440
P38205	P36520
P38205	P02400
Q03435	P60010
Q03435	P38144
Q03435	Q08773
Q03435	P53125
Q03435	Q06488
Q03435	P43609
Q03435	P21576
P32495	P32357
P32495	Q04660
P32495	Q03532
P32495	P20053
P32495	P40018
P32495	P36048
P32495	Q12420
P32495	P25567
P32495	P39744
P11633	P43596
P11633	P38144
P11633	Q08773
P11633	P53125
P11633	P32333
P11633	P22336
P11633	P09938
P11633	P32910
P11633	P04051
P11633	P43609
P11633	Q12464
P11633	Q06168
P11633	P32597
P11633	P34160
P11633	Q12415
P11633	P21576
P11633	Q07979
P38861	P32582
P43601	P00330
P40991	P39960
P40991	Q08965
P40991	Q12389
P40991	P32892
P40991	P15646
P40991	P38805
P40991	Q04373
P40991	Q12276
P40991	Q12024
P37838	Q06218
P37838	Q04660
P37838	P53914
P37838	P40991
P37838	P40693
P37838	Q12460
P37838	P35194
P37838	Q12019
P06102	P19097
P06102	P06169
P06102	P10659
P06102	Q12449
P06102	Q12159
P33755	P06169
P14907	P36523
P14907	P36525
P14907	P36516
P14907	Q06678
P14907	P22353
P14907	Q04599
P14907	P51998
P54784	Q12329
P35845	P32794
P35845	P00359
P41543	Q03103
P41543	Q04491
P41543	P53011
P41543	P40217
P48363	P25694
P29468	P47061
P38151	Q03973
P38151	P16521
P38151	Q12159
P39081	Q12102
P39081	P15790
P39081	P29468
P39081	Q06224
P38628	P40151
P32473	Q00776
P32473	P32571
P32473	P32528
P32473	Q12417
P32473	P43588
P32473	P38228
P32319	Q03063
P32319	Q01560
P27801	P37898
P00560	P53622
P00560	P41811
P36775	P28241
P36775	P10659
P24583	P00924
P38121	P09440
P38121	P10363
P38121	P38630
P38121	P38629
P38121	P40339
P38121	P38251
P38121	P25386
P39008	P53280
P39008	P13382
P39008	P38121
P39008	P10363
P39008	P20457
P39008	P17255
P38291	P28005
P38291	P38208
P38291	P38786
P23595	P54839
P23595	P22141
P23595	P21242
P23595	P30656
P23595	P30657
P23595	P40302
P23595	P40303
P23595	P23724
P23595	P23639
P23595	P23638
P23595	P25043
P23595	P32379
P23595	P25451
P23595	P21243
P23595	P00358
P32345	P00359
P23639	P43583
P23639	Q03096
P23639	P25451
P32264	P40066
P23394	P04911
P23394	Q12464
P23394	Q06266
P49704	Q06819
P49704	P25626
P49704	P12687
P49704	P36527
P49704	P36516
P49704	Q06678
P49704	P35996
P49704	P36517
P49704	P22353
P49704	P33759
P49704	Q06217
P49704	P36048
P49704	P51998
P20053	Q12368
P53131	Q12309
P53131	P15646
P53131	Q12417
P53131	P25567
P28004	P40968
P28004	P49955
P28004	P32524
P28004	Q04693
P28004	P36048
P28004	P52868
P28004	P53333
P33334	P19735
P33334	P19736
P33334	Q04693
P33334	P43321
P33334	P25337
P33334	P38852
P06103	P38011
P06103	P40395
P32337	Q06218
P32337	P14742
P32337	P40495
P32337	P53094
P32337	P32336
P32337	P16387
P32337	P32473
P32337	P21242
P32337	P40302
P32337	P40303
P32337	P23639
P32337	P33298
P32337	P33297
P32337	P21243
P32337	P23201
P32337	Q04867
P34221	P38333
P34221	P29295
P34221	P16861
P34221	P12753
P34221	P22219
P34221	Q07381
P32588	P20448
P32588	P47170
P32588	P33399
P32588	P38996
P32588	P30771
P32588	P53617
P32588	P32770
P32588	P21951
P32588	P43321
P32588	P22082
P32588	P34160
P32588	P09547
P32588	P39936
P32588	Q03735
Q12211	P53254
P21304	P60010
P21304	P00925
P21304	Q06205
P21304	Q02931
P21304	P39985
P21304	P32908
P21304	Q08960
P25635	P04046
P25635	Q06631
P25635	Q08492
P25635	P33322
P25635	P38719
P25635	Q06287
P25635	Q03103
P25635	P20448
P25635	P32899
P25635	P53914
P25635	P47083
P25635	P32377
P25635	P15646
P25635	Q99207
P25635	P40303
P25635	P23638
P25635	P53131
P25635	P32611
P25635	P45818
P25635	P02400
P25635	P21243
P25635	Q12460
P25635	P33750
P25635	Q06344
P25635	P48234
P25635	P34247
P25635	P36144
P25635	Q04305
P31244	P00330
P31244	P23641
P31244	P06169
P31244	P07267
P31244	P32445
P31244	P00359
P31244	P22203
P31244	P21576
P31244	Q12109
P31244	Q04869
P32628	P38737
P32628	P32496
P32628	P40016
P32628	Q12377
P32628	Q08723
P32628	Q04062
P32628	P40327
P32628	P33298
P32628	Q01939
P32628	Q12038
P32628	Q06665
P06839	P38011
P06839	Q03690
P06839	P38737
P06839	P33892
P06839	P43535
P06839	P38886
P06839	P33298
P06839	Q01939
P06839	P09734
P06839	P17255
P06839	P25491
P25454	P08566
P25454	Q03690
P25454	P03965
P25454	P43535
P25454	P14742
P25454	P15108
P25454	P00927
P25454	P40069
P25454	P40850
P25454	P16861
P25454	P22138
P25454	P08518
P25454	P33298
P25454	P46655
P25454	P39676
P53063	P20604
P22007	P00950
P21538	P07244
P21538	P32333
P21538	P32832
P21538	P07703
P21538	Q06488
P21538	Q06639
P21538	P46677
P21538	P04786
P21538	P21576
P42073	Q12102
P42073	P29468
P42073	P25298
P43621	P53600
P43621	P10659
P43621	P36148
P22336	P25847
P22336	P00560
P40348	P38629
P38251	Q03231
P48743	P38144
P48743	Q08773
P48743	P53125
P48743	P32333
P48743	P21538
P48743	Q06488
P48743	Q06639
P48743	P43609
P48743	P32597
P48743	P21576
P25298	P60010
P25298	Q12102
P25298	P04911
P25298	P53040
P25298	P38263
P25298	Q06224
P25299	P00925
Q04740	P22336
Q04740	P26755
Q04740	P07806
P25046	P19659
P25046	Q12321
P25046	Q99278
P25046	Q12343
P25046	P32904
P25046	Q06213
P25046	P34162
P25046	P47822
P25046	P25648
P25046	P38931
P25046	P39073
P25046	P19880
P32529	P22139
P32529	P20434
P32529	P20436
P32529	P20435
P10964	P22139
P10964	P20436
P34087	Q06624
P34087	P20434
P35718	P22139
P35718	P20436
P32910	P20434
P32910	P20436
P32910	Q04307
P07703	P22855
P07703	P20436
P07703	Q12038
P32561	P15790
P32561	P38930
P32561	P53617
P32561	P40505
P32561	P34160
P32561	P04786
P32561	P21576
P38249	P20459
P38249	P09064
P38249	P12385
P38886	P14742
P38886	P30656
P38886	P30657
P38886	P40302
P38886	P40303
P38886	P23724
P38886	P23639
P38886	P23638
P38886	P25451
P38886	P53549
P38886	P21243
P32496	P40302
P32496	P40016
P32496	P53549
Q12250	P30656
Q12250	P38624
Q12250	P40302
Q12250	P23724
Q12250	O13563
Q12250	P40016
Q12250	Q08723
Q12250	P53549
Q12250	P21243
Q12377	P00560
Q12377	O13563
Q12377	P40016
Q12377	P40327
Q12377	P53549
Q12377	P43593
Q08723	Q07980
P04051	P38011
P04051	P14540
P04051	Q04307
P04051	P17890
P04051	P20435
P04051	P43609
P33299	P09119
P33299	P53549
Q12468	Q04368
Q05636	P35207
Q05636	P17883
Q05636	Q02821
Q05636	P35194
Q05636	P53254
P53256	P48240
P53256	Q02821
P53256	P53254
P53064	P15790
P38903	P00359
P38903	P46655
P21243	P43583
P21243	P40302
P21243	P23638
P21243	P25451
P21243	P19263
P06105	P38011
P06105	P15790
P06105	P32501
P40075	P38631
P40075	Q00402
P40075	P35845
P40075	Q12451
P40075	P37297
P40075	P53252
P53313	P53145
P53313	P25382
P53313	Q12019
P30619	P00330
P30619	P12709
P41811	P53600
P41811	P53011
P38968	P15790
P38968	P19454
P38968	P43639
P38968	P24783
P38968	P21771
P38968	P02400
P21825	P32629
P21825	P38631
P21825	P50108
P21825	P33754
P21825	P39742
P11075	P00330
P11075	P33307
P11075	P38631
P11075	P43535
P11075	P14742
P11075	P28241
P11075	P40069
P11075	P38130
P11075	P23641
P11075	P10659
P11075	P43616
P11075	P38708
P40054	P38693
P46995	P53254
P40561	P17555
P40561	P00359
P40561	P39935
P40561	P39936
P38272	P53141
P37291	P43535
P37291	P14742
P38262	Q06142
P22579	Q02486
P22579	P15790
P22579	P19454
P22579	P43639
P22579	P04912
P22579	P43596
P22579	P43609
P22579	P16649
P06700	P00330
P06700	P15703
P06700	P16521
P25294	P11433
P25294	Q12329
P20604	P39960
P20604	P39076
P20604	P04821
P20604	P34756
P20604	P53094
P20604	P36516
P20604	P36046
P20604	P50944
P20604	P53873
P20604	Q08732
P46948	Q02821
P32790	P38822
P32790	P32525
P32790	P50942
P32790	P25623
P32790	Q06604
P33333	P39078
P33333	P38737
